id,titulo,fecha_inicio,formato,estado,episodios,duracion,generos,estudios,calificacion,popularidad,favoritos
142964,TITLE IDOL,2020-12-20,MUSIC,FINISHED,1.0,2.0,,SANZIGEN,59.0,489,2
145752,Aigatari na Itte,2020-12-18,MUSIC,FINISHED,1.0,5.0,,,51.0,155,1
127402,Haruka,2020-12-18,MUSIC,FINISHED,1.0,4.0,,,64.0,734,7
125183,Ano Ko no Kawari ni Suki na Dake,2020-12-18,OVA,FINISHED,2.0,21.0,Hentai,Studio 9 Maiami,61.0,2110,83
131702,Tadashiku Narenai,2020-12-17,MUSIC,FINISHED,1.0,4.0,Drama|Psychological,,62.0,572,10
183799,Haru no Hi,2020-12-16,MUSIC,FINISHED,1.0,4.0,Drama|Slice of Life,,,59,0
179778,Zetsumetsu Kigu-shun. (2020),2020-12-16,ONA,FINISHED,4.0,6.0,Slice of Life,GEEKTOYS,,63,0
176863,Tales of Crestoria Off Shot Movie,2020-12-15,ONA,FINISHED,1.0,5.0,Comedy|Fantasy,,,131,1
200641,Haruzora to Akizora,2020-12-14,MOVIE,FINISHED,1.0,22.0,Drama,,,58,0
127977,Anime Kaisha de Hanasu Koto ka yo,2020-12-14,ONA,RELEASING,,3.0,,Pie in the sky,,58,0
139736,HOWL,2020-12-13,MUSIC,FINISHED,1.0,3.0,Action,OTOIRO,53.0,189,5
127546,Hakushi,2020-12-13,MUSIC,FINISHED,1.0,3.0,Action,,47.0,184,2
130251,Uzattaina,2020-12-12,MUSIC,FINISHED,1.0,3.0,,Space Neko Company,,143,0
127245,Robomi,2020-12-12,MUSIC,FINISHED,1.0,2.0,Action|Mecha,,49.0,304,3
127225,Slimetachi no Idobata Kaigi: Slime Tsukai to Slime no Maou,2020-12-11,ONA,FINISHED,1.0,2.0,Comedy,AQUA ARIS,63.0,4395,87
122672,Huyao Xiao Hongniang: Mu Tiancheng,2020-12-11,ONA,FINISHED,12.0,19.0,Adventure|Fantasy|Romance|Supernatural,GARDEN,61.0,723,9
118936,Marudase Kintarou,2020-12-11,MOVIE,FINISHED,1.0,9.0,Action|Comedy|Ecchi,Seven,34.0,3123,20
115846,Xie Wang Zhui Qi: Yishi Qingcheng,2020-12-11,ONA,FINISHED,12.0,23.0,Action|Drama|Fantasy|Romance,Big Firebird Cultural Media,71.0,3240,78
112930,Yes ka No ka Hanbun ka,2020-12-11,MOVIE,FINISHED,1.0,53.0,Romance,Lesprit,69.0,21125,399
188076,Madeob Bus Tayo,2020-12-10,TV_SHORT,FINISHED,10.0,12.0,Adventure|Fantasy,Iconix Entertainment|Gale,,31,0
133353,Chinzei Hachirou Tametomo,2020-12-10,MUSIC,FINISHED,1.0,5.0,,Production I.G,50.0,232,0
157418,BBOONG-UH CAFE Pilot,2020-12-08,ONA,FINISHED,4.0,1.0,Slice of Life,Pingo Entertainment,,68,0
126898,Shinkai,2020-12-07,MUSIC,FINISHED,1.0,4.0,Psychological,,74.0,3285,96
123474,Toutotsu ni Egypt Shin,2020-12-07,ONA,FINISHED,10.0,5.0,Comedy|Fantasy|Slice of Life|Supernatural,TYPHOON GRAPHICS,63.0,3789,43
110277,Shingeki no Kyojin: The Final Season,2020-12-07,TV,FINISHED,16.0,24.0,Action|Drama|Fantasy|Mystery,MAPPA,87.0,638216,30872
126896,CONNECTED...,2020-12-06,SPECIAL,FINISHED,1.0,2.0,Psychological|Sci-Fi,Production I.G|Take-Y Inc.|monofilmo,46.0,741,1
103276,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot - Wandering; Agateram,2020-12-05,MOVIE,FINISHED,1.0,89.0,Action|Fantasy,Signal.MD,68.0,36946,413
127180,Lengxue Kuang Yan,2020-12-04,MOVIE,FINISHED,1.0,129.0,Action|Fantasy,,,184,3
116697,Hajimete no Orusuban,2020-12-04,OVA,FINISHED,2.0,18.0,Hentai,BREAKBOTTLE,59.0,2626,82
130283,Yume ja Nai,2020-12-03,MUSIC,FINISHED,1.0,4.0,Adventure|Fantasy,,55.0,387,11
128019,Tadaima! Chibigodzilla Season 2,2020-12-02,ONA,FINISHED,13.0,1.0,Comedy|Fantasy|Slice of Life,Helo,48.0,252,0
126506,Pont Qiao Booth,2020-12-02,TV_SHORT,FINISHED,22.0,5.0,Comedy,Bridge,,227,1
128539,#Aqua Iro Palette,2020-12-01,MUSIC,FINISHED,1.0,5.0,Romance,,69.0,1356,42
127044,Gunjou,2020-12-01,MUSIC,FINISHED,1.0,4.0,,,71.0,1150,18
126706,Kangurei,2020-12-01,MUSIC,FINISHED,1.0,4.0,Supernatural,,68.0,761,16
114721,OBSOLETE Part II,2020-12-01,ONA,FINISHED,6.0,13.0,Mecha|Sci-Fi,Buemon,57.0,840,7
145880,Boku wa Omocha,,MUSIC,FINISHED,1.0,2.0,,,,83,0
136716,Sugar Foot,2020-11-29,MUSIC,FINISHED,1.0,4.0,Mecha,,46.0,125,0
128398,2.43 Mini Anime: Volleyball Kouza-hen,2020-11-29,ONA,FINISHED,10.0,2.0,Slice of Life|Sports,,44.0,493,2
117012,Tunshi Xingkong,2020-11-29,ONA,FINISHED,26.0,20.0,Action|Sci-Fi,Sparkly Key Animation|Axis Studios,77.0,3942,190
142967,First Step,2020-11-28,MUSIC,FINISHED,1.0,3.0,Slice of Life,Lerche,67.0,772,21
104749,Kud Wafter,2020-11-28,MOVIE,FINISHED,1.0,51.0,Drama|Romance|Supernatural,J.C.STAFF,69.0,7444,86
130104,Neo-Neon,2020-11-27,MUSIC,FINISHED,1.0,3.0,Romance,OTOIRO,58.0,358,4
123383,White Blue,2020-11-27,OVA,FINISHED,4.0,25.0,Hentai,PoRO petit,53.0,1976,50
123360,One → Shota ← One THE ANIMATION,2020-11-27,OVA,FINISHED,1.0,28.0,Hentai,Studio 1st,65.0,4279,153
120892,Grisaia: Phantom Trigger THE ANIMATION - Stargazer,2020-11-27,MOVIE,FINISHED,1.0,60.0,Action,Bibury Animation Studios,67.0,11849,111
116226,Kimi wa Kanata,2020-11-27,MOVIE,FINISHED,1.0,95.0,Fantasy,Digital Network Animation,57.0,25919,274
131414,Chong Qi Chengyin: Lu Shao de Xinjian Chong 2,2020-11-26,ONA,FINISHED,19.0,8.0,Drama|Romance,,,113,2
126874,MARS RED Mini Anime: Zero Kikan Nippou,2020-11-24,ONA,FINISHED,5.0,1.0,Comedy,AQUA ARIS,52.0,1241,6
176084,Bborongbborong Bbororo 7,2020-11-23,TV_SHORT,FINISHED,26.0,11.0,,Ocon Studios,,43,0
126831,Tokyo Gambo,2020-11-22,TV_SHORT,FINISHED,5.0,2.0,Slice of Life,Juumonji,44.0,1010,1
129351,Douluo Dalu: Hanhai Qiankun,2020-11-21,ONA,FINISHED,13.0,20.0,Action|Adventure|Fantasy|Romance|Supernatural,Sparkly Key Animation,80.0,1935,80
126287,PUPARIA,2020-11-20,ONA,FINISHED,1.0,3.0,Fantasy|Psychological,,75.0,28898,711
123845,Shikoyaka naru Toki mo Hameru Toki mo,2020-11-20,OVA,FINISHED,2.0,20.0,Hentai,Studio 9 Maiami,60.0,2243,64
122575,STAND BY ME Doraemon 2,2020-11-20,MOVIE,FINISHED,1.0,96.0,Adventure|Comedy|Sci-Fi,Shin-Ei Animation|Robot|Shirogumi,79.0,7712,182
129466,Xiurong Zhen,2020-11-19,ONA,FINISHED,1.0,27.0,Drama|Fantasy,Arc Anime,,132,0
139039,Liberty,2020-11-18,MUSIC,FINISHED,1.0,4.0,Adventure,,,52,0
129330,Heliotrope,2020-11-18,MUSIC,FINISHED,1.0,5.0,,,,114,1
126315,Kaoru no Taisetsu na Mono,2020-11-18,TV_SHORT,FINISHED,50.0,1.0,Comedy,Kachidoki Studio,,197,1
122520,Tian Huang Zhan Shen,2020-11-18,ONA,FINISHED,80.0,8.0,Adventure|Fantasy,Ruo Hong Culture,57.0,526,14
99659,Chu Feng: Eden Zhi Zi,2020-11-18,ONA,FINISHED,12.0,28.0,Action|Fantasy|Mecha|Romance|Sci-Fi,Thundray,51.0,688,13
176878,Stella,2020-11-16,MUSIC,FINISHED,1.0,5.0,,,,65,1
126676,PekoMiko Daisensou!!,2020-11-16,MUSIC,FINISHED,1.0,4.0,Comedy,,68.0,1447,31
121679,Hanhua Riji 2,2020-11-15,ONA,FINISHED,12.0,10.0,Comedy|Slice of Life|Supernatural,L² Studio,72.0,1393,28
126662,Gundam Build Divers Battlogue,2020-11-13,ONA,FINISHED,1.0,11.0,Action|Mecha,Sunrise Beyond,61.0,1438,11
121034,Date A Bullet: Nightmare or Queen,2020-11-13,MOVIE,FINISHED,1.0,29.0,Sci-Fi,GEEKTOYS,74.0,28003,586
117758,Soukyuu no Fafner: Dead Aggressor - THE BEYOND Part 3,2020-11-13,MOVIE,FINISHED,3.0,30.0,Drama|Mecha|Sci-Fi,I.G Zwei,71.0,1812,16
108630,Majo Minarai wo Sagashite,2020-11-13,MOVIE,FINISHED,1.0,92.0,Comedy|Mahou Shoujo,Toei Animation,76.0,5639,105
120203,Wo Shi Da Shenxian,2020-11-12,ONA,FINISHED,16.0,20.0,Action|Fantasy,IDREAM Entertainment,61.0,624,19
133610,Yummy Yummy Yummy,2020-11-11,MUSIC,FINISHED,1.0,3.0,,,55.0,234,2
120268,Hua Jianghu: Gui Yexing,2020-11-10,ONA,FINISHED,20.0,18.0,Action,Rocen,,167,6
126907,Keshin,2020-11-08,MUSIC,FINISHED,1.0,4.0,Action,Kamikaze Douga,53.0,306,4
125491,Gebaude=Baude,2020-11-08,TV_SHORT,FINISHED,10.0,3.0,Comedy|Sci-Fi,Jinni's Animation Studio,58.0,775,6
125647,"Eiyuu-ou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Mini",2020-11-07,ONA,FINISHED,2.0,2.0,Comedy|Fantasy,,50.0,764,4
98875,Hizukuri,2020-11-07,ONA,FINISHED,1.0,26.0,Adventure|Fantasy|Sci-Fi,,50.0,2610,8
156907,OTMGirls no YOKIYOKI Channel: Birthday special story,2020-11-06,ONA,FINISHED,2.0,2.0,Comedy|Music|Slice of Life,Fanworks,48.0,333,2
132013,Kimi ga Tobioriru no Naraba,2020-11-06,MUSIC,FINISHED,1.0,3.0,,,56.0,258,4
116962,Monster Strike THE MOVIE: Lucifer - Zetsubou no Yoake,2020-11-06,MOVIE,FINISHED,1.0,127.0,Action|Fantasy,Dynamo Pictures|Studio Anima,61.0,1274,22
130255,Chuchuru,2020-11-05,MUSIC,FINISHED,1.0,3.0,Slice of Life,,,82,0
125308,Hakumei no Tsubasa EXPANSION: Hoshi no Matsuri,2020-11-05,ONA,FINISHED,1.0,6.0,Adventure|Fantasy,Studio Colorido,68.0,3896,12
136451,Sphere,2020-11-04,MUSIC,FINISHED,1.0,4.0,,,51.0,184,1
123769,Dokyuu Hentai HxEros OVA,2020-11-04,OVA,FINISHED,2.0,25.0,Action|Comedy|Ecchi|Romance|Supernatural,,60.0,7907,123
125785,Evangelion x KATE CM,2020-11-03,SPECIAL,FINISHED,1.0,1.0,,,57.0,4495,39
125796,Evangelion × Attack ZERO,2020-11-02,ONA,FINISHED,1.0,1.0,,WIT STUDIO|Studio Durian,55.0,4233,43
128397,2.43 Mini Anime,2020-11-01,ONA,FINISHED,8.0,1.0,Slice of Life|Sports,,44.0,505,1
128540,Koyoi wa Halloween Night!,2020-10-31,MUSIC,FINISHED,1.0,2.0,Supernatural,,66.0,998,14
113260,Tian Guan Ci Fu,2020-10-31,ONA,FINISHED,11.0,25.0,Adventure|Drama|Fantasy|Romance,Haoliners Animation,83.0,61988,4543
112612,Precure Miracle Leap: Minna to no Fushigi na Ichinichi,2020-10-31,MOVIE,FINISHED,1.0,71.0,Adventure|Fantasy|Mahou Shoujo|Sci-Fi,Toei Animation,71.0,1945,26
125517,Star Smash PV,2020-10-30,ONA,FINISHED,1.0,1.0,Music|Sports,Tatsunoko Production,50.0,242,4
125425,Toromitsu Musume no Hitou Service: Torottoro Churu Churu Gohoushi Sasete Kudasai,2020-10-30,ONA,FINISHED,1.0,15.0,Hentai,Bomb! Cute! Bomb!,65.0,2341,94
124600,Taimanin Asagi: Toraware no Niku Ningyou,2020-10-30,OVA,FINISHED,1.0,19.0,Hentai|Supernatural,ZIZ Entertainment,56.0,1324,30
122442,Knight of Erin,2020-10-30,OVA,FINISHED,4.0,17.0,Hentai,Majin petit,62.0,2886,81
122201,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made THE ANIMATION,2020-10-30,OVA,FINISHED,6.0,19.0,Hentai,Seven|Shion,58.0,3618,174
122199,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. THE ANIMATION,2020-10-30,OVA,FINISHED,1.0,28.0,Hentai,Seven,67.0,3046,142
116400,Yuutousei Ayaka no Uraomote,2020-10-30,OVA,FINISHED,2.0,17.0,Hentai,NewGeneration,65.0,2945,94
115069,D4DJ First Mix,2020-10-30,TV,FINISHED,13.0,24.0,Music|Slice of Life,SANZIGEN,74.0,19834,533
115907,Wo Jia Da Shixiong Shi Ge Fanpai,2020-10-29,ONA,FINISHED,13.0,15.0,Action|Adventure|Comedy,Magilm Pictures,61.0,1129,19
127996,Shu Ling Ji 2,2020-10-28,ONA,FINISHED,40.0,11.0,Fantasy|Romance,Soyep,,147,1
114117,Shi Yi Chang'an: Mingyue Ji Shi You,2020-10-28,ONA,FINISHED,12.0,16.0,Drama|Romance,Lingsanwu Animation,66.0,3966,66
124338,Zhan Shuang Panini,2020-10-27,ONA,FINISHED,12.0,6.0,Action|Comedy|Sci-Fi,Big Firebird Cultural Media,61.0,336,17
127040,Tounen-bun no Watashi e,2020-10-25,MOVIE,FINISHED,1.0,2.0,Drama,FLAT STUDIO,60.0,1141,9
122521,Jueshi Wu Hun,2020-10-25,ONA,FINISHED,440.0,11.0,Adventure|Fantasy,Soyep,61.0,943,52
114030,Toji no Miko: Kizamishi Issen no Tomoshibi,2020-10-25,OVA,FINISHED,2.0,24.0,Action|Fantasy,project No.9,63.0,2661,33
132320,BE ALL LIE,2020-10-24,MUSIC,FINISHED,1.0,5.0,,,55.0,215,1
123379,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin - Chang Piao,2020-10-24,ONA,FINISHED,20.0,7.0,Comedy,Shengying Animation,,230,3
148302,Cocoon,2020-10-23,MUSIC,FINISHED,1.0,4.0,,,,94,1
134786,Ontology,2020-10-23,MUSIC,FINISHED,1.0,6.0,,,56.0,242,4
126641,Imaginary Express,2020-10-23,MUSIC,FINISHED,1.0,4.0,Fantasy,,61.0,426,3
125321,Yakusoku,2020-10-23,MUSIC,FINISHED,1.0,5.0,Psychological,CloverWorks,68.0,1586,26
113416,Dounika Naru Hibi,2020-10-23,MOVIE,FINISHED,1.0,54.0,Drama|Romance|Slice of Life,LIDENFILMS Kyoto Studio,51.0,10124,65
124339,Fatchi Baike,2020-10-22,ONA,FINISHED,12.0,6.0,Comedy,Fatchi Moxie Studio,,67,0
142962,ONE OF US,2020-10-19,MUSIC,FINISHED,1.0,2.0,,SANZIGEN,63.0,489,3
125870,Kusoge-tte Iuna! Animation,2020-10-19,ONA,FINISHED,12.0,3.0,Comedy,Charaction,47.0,1110,6
125208,TALES OF CRESTORIA: Toga Waga wo Shoite Kare wa Tatsu,2020-10-18,SPECIAL,FINISHED,1.0,15.0,Adventure|Drama|Fantasy,Kamikaze Douga,60.0,1409,11
120193,Yingxiong Zailin,2020-10-18,ONA,FINISHED,12.0,15.0,Action|Fantasy|Sci-Fi,Big Firebird Cultural Media|Green Monster Team,67.0,14257,272
147764,Zoids Wild Senki,2020-10-17,ONA,FINISHED,4.0,6.0,Action|Adventure|Comedy|Mecha|Sci-Fi,OLM,,243,3
126619,Loveit,2020-10-16,MUSIC,FINISHED,1.0,4.0,,,62.0,393,4
120270,Qin Xia,2020-10-16,ONA,FINISHED,12.0,20.0,Action|Adventure|Fantasy,Qiyuan Yinghua,56.0,670,12
112151,Kimetsu no Yaiba: Mugen Ressha-hen,2020-10-16,MOVIE,FINISHED,1.0,117.0,Action|Adventure|Drama|Fantasy|Mystery|Supernatural,ufotable,84.0,505006,15061
158561,Butta ni Natte yeah yeah,2020-10-15,MUSIC,FINISHED,1.0,3.0,,,,91,1
139182,POCARI SWEAT CM: SWEAT FOR DREAM!,2020-10-15,ONA,FINISHED,1.0,1.0,Slice of Life,,51.0,341,2
139064,Yowishigure,2020-10-15,MUSIC,FINISHED,1.0,4.0,,,,68,0
126640,Magic,2020-10-14,MUSIC,FINISHED,1.0,4.0,,,53.0,312,3
126170,Bouken-tai: Mori no Yuusha,2020-10-14,MUSIC,FINISHED,1.0,4.0,,,56.0,314,3
122497,Wan Sheng Jie 2,2020-10-14,ONA,FINISHED,12.0,5.0,Comedy|Fantasy|Slice of Life|Supernatural,HMCH,79.0,6054,162
122137,Dogeza de Tanondemita,2020-10-14,TV_SHORT,FINISHED,12.0,4.0,Comedy|Ecchi,Adnero,51.0,26033,253
124028,Sore dake ga Neck,2020-10-13,TV_SHORT,FINISHED,12.0,4.0,Comedy|Mystery,TIA,53.0,2558,9
120851,Osomatsu-san 3rd Season,2020-10-13,TV,FINISHED,25.0,24.0,Comedy|Slice of Life,Studio Pierrot,73.0,7429,143
120405,Xin Jue,2020-10-13,ONA,FINISHED,13.0,,Action|Fantasy|Sci-Fi,CG Year,52.0,388,11
117755,Magatsu Wahrheit: ZUERST,2020-10-13,TV,FINISHED,12.0,24.0,Action|Fantasy,Yokohama Animation Lab,61.0,11655,89
111145,A3! SEASON AUTUMN & WINTER,2020-10-13,TV,FINISHED,12.0,24.0,Comedy|Drama,P.A.WORKS|Studio 3Hz,71.0,8442,169
124397,Menghuan Shuyuan 4,2020-10-12,ONA,FINISHED,14.0,2.0,Comedy|Fantasy,Painting Dream,,65,0
108713,Ochikobore Fruit Tart,2020-10-12,TV,FINISHED,12.0,24.0,Comedy|Ecchi|Music|Slice of Life,feel.,65.0,17741,186
125887,Onegai Patron-sama!,2020-10-11,ONA,FINISHED,41.0,7.0,Slice of Life,TANOism,,351,3
124703,Boukyaku Battery,2020-10-11,OVA,FINISHED,1.0,20.0,Comedy|Sports,MAPPA,61.0,2541,25
124204,Ruguo Lishi Shi Yi Qun Miao 5,2020-10-11,ONA,FINISHED,13.0,7.0,Comedy,Fatchi Moxie Studio,,65,0
122807,Taisou Zamurai,2020-10-11,TV,FINISHED,11.0,23.0,Drama|Sports,MAPPA,69.0,23353,378
118419,Kamisama ni Natta Hi,2020-10-11,TV,FINISHED,12.0,24.0,Comedy|Drama|Romance|Sci-Fi|Slice of Life,P.A.WORKS,65.0,95767,1479
114124,Yuukoku no Moriarty,2020-10-11,TV,FINISHED,11.0,24.0,Drama|Mystery|Psychological|Thriller,Production I.G,80.0,155863,6270
110632,Maesetsu!,2020-10-11,TV,FINISHED,12.0,24.0,Comedy|Slice of Life,Studio Gokumi|AXsiZ,53.0,5658,37
127041,Monogatari wo kimi e. - Fukakai 2 Q1 Ending Animation,2020-10-10,ONA,FINISHED,1.0,2.0,Music,FLAT STUDIO,56.0,599,10
124896,Bear Bear Bear Kuma!,2020-10-10,ONA,FINISHED,12.0,1.0,Adventure|Comedy|Fantasy|Slice of Life,EMT Squared,63.0,3947,36
104198,Gochuumon wa Usagi desu ka? BLOOM,2020-10-10,TV,FINISHED,12.0,25.0,Comedy|Slice of Life,Encourage Films,78.0,22480,506
129839,Haiiro no Saga,2020-10-09,MUSIC,FINISHED,1.0,3.0,,,61.0,814,8
126650,Cap Kakumei Bottleman,2020-10-09,ONA,FINISHED,25.0,5.0,Action,Gaina,46.0,557,4
123803,Munou na Nana: Mini Anime,2020-10-09,ONA,FINISHED,12.0,3.0,Comedy,Bridge,56.0,2223,17
121799,Anime Kapibara-san,2020-10-09,TV_SHORT,FINISHED,24.0,1.0,Adventure|Slice of Life,Shin-Ei Animation|Lesprit,61.0,1785,29
109287,Adachi to Shimamura,2020-10-09,TV,FINISHED,12.0,24.0,Romance|Slice of Life,Tezuka Productions,70.0,77314,1603
128392,Maou-jou de Oyasumi Mini Anime,2020-10-08,ONA,FINISHED,12.0,2.0,Comedy,AQUA ARIS,55.0,1239,9
117086,Guraburu!,2020-10-08,TV_SHORT,FINISHED,12.0,3.0,Comedy,DMM.futureworks,54.0,6167,34
116566,Akudama Drive,2020-10-08,TV,FINISHED,12.0,24.0,Action|Drama|Sci-Fi|Thriller,Studio Pierrot,75.0,163367,4128
116005,NOBLESSE,2020-10-08,TV,FINISHED,13.0,24.0,Action|Supernatural,Production I.G,66.0,96872,1733
109940,Qin Shi Mingyue: Canghai Hengliu,2020-10-08,ONA,FINISHED,23.0,22.0,Action|Adventure|Fantasy,Sparkly Key Animation,,295,2
103119,Strike Witches: Dai-501 Tougou Sentou Koukuudan ROAD to BERLIN,2020-10-08,TV,FINISHED,12.0,24.0,Action|Ecchi|Sci-Fi,david production,72.0,10075,174
142051,!NVADE SHOW!,2020-10-07,MUSIC,FINISHED,1.0,2.0,,SANZIGEN,58.0,719,3
126656,Tsukiusa. Gekijou,2020-10-07,ONA,FINISHED,12.0,1.0,Comedy,,,123,1
124833,Sore Yuke! Gakkyuu Iinchou,2020-10-07,MUSIC,FINISHED,1.0,5.0,,,55.0,252,6
124230,Shaonü Qianxian: Renxing Xiaojuchang 2,2020-10-07,ONA,FINISHED,12.0,6.0,Comedy|Sci-Fi,Big Firebird Cultural Media,65.0,1103,24
121567,Seizei Ganbare! Mahou Shoujo Kurumi 3,2020-10-07,TV_SHORT,FINISHED,25.0,4.0,Comedy|Mahou Shoujo,Pie in the sky,51.0,609,3
114340,Kuma Kuma Kuma Bear,2020-10-07,TV,FINISHED,12.0,24.0,Adventure|Comedy|Fantasy|Slice of Life,EMT Squared,70.0,60192,1353
112667,"Kimi to Boku no Saigo no Senjo, Arui wa Sekai ga Hajimaru Seisen",2020-10-07,TV,FINISHED,12.0,24.0,Action|Fantasy|Romance,SILVER LINK.,66.0,111089,2100
105244,Tsukiuta. THE ANIMATION 2,2020-10-07,TV,FINISHED,13.0,24.0,Music,Children's Playground Entertainment,63.0,2582,33
157171,Doushitemo Eto ni Hairitai 2,2020-10-06,TV_SHORT,FINISHED,13.0,6.0,Comedy,,,105,0
116147,One Room: Third Season,2020-10-06,TV_SHORT,FINISHED,12.0,4.0,Romance|Slice of Life,Zero-G,61.0,12130,115
111428,Maou-jou de Oyasumi,2020-10-06,TV,FINISHED,12.0,24.0,Comedy|Fantasy|Slice of Life,Doga Kobo,78.0,78856,2795
111324,Ikebukuro West Gate Park,2020-10-06,TV,FINISHED,12.0,24.0,Drama|Mystery,Doga Kobo,65.0,42549,479
142729,Shen Wu Tianzun,2020-10-05,ONA,FINISHED,26.0,10.0,Action|Adventure|Fantasy,,,285,13
126271,Awajishima no Shichifukujin,2020-10-05,TV_SHORT,FINISHED,25.0,5.0,Comedy|Supernatural,,,111,0
125153,Himitsukessha Taka no Tsume: Golden Spell,2020-10-05,TV_SHORT,FINISHED,12.0,15.0,Comedy|Supernatural,DLE,52.0,581,4
124340,Su Shen Xiaoren,2020-10-05,ONA,FINISHED,12.0,5.0,Comedy,Saiji,,94,0
123081,Otona nya Koi no Shikata ga Wakaranee!,2020-10-05,ONA,FINISHED,8.0,7.0,Ecchi|Romance,Ether Kitten,52.0,3143,24
121645,Eternity: Shinya no Nurekoi Channel♡,2020-10-05,TV,FINISHED,12.0,16.0,Hentai|Romance,Seven,50.0,1670,29
110355,Golden Kamuy 3rd Season,2020-10-05,TV,FINISHED,12.0,24.0,Action|Adventure|Comedy,Geno Studio,83.0,53631,1546
125274,DiSCOVER THE FUTURE,2020-10-04,MUSIC,FINISHED,1.0,3.0,,Kamikaze Douga,62.0,587,1
125264,Kaeru no Pickles: Kimochi no Iro,2020-10-04,TV_SHORT,FINISHED,12.0,5.0,Slice of Life,,45.0,445,2
117757,Iwa Kakeru!: Sport Climbing Girls,2020-10-04,TV,FINISHED,12.0,24.0,Comedy|Drama|Sports,BLADE,62.0,34163,313
117343,Munou na Nana,2020-10-04,TV,FINISHED,13.0,24.0,Drama|Horror|Mystery|Psychological|Supernatural|Thriller,Bridge,70.0,121698,2348
115740,Kamitachi ni Hirowareta Otoko,2020-10-04,TV,FINISHED,12.0,24.0,Adventure|Fantasy|Slice of Life,Maho Film,68.0,79143,1769
112300,Mahouka Koukou no Rettousei: Raihousha-hen,2020-10-04,TV,FINISHED,13.0,24.0,Action|Romance|Sci-Fi|Supernatural,8-bit,72.0,114307,1976
131517,Wangu Shen Wang,2020-10-03,ONA,FINISHED,52.0,10.0,Action|Fantasy,,,153,11
124114,Mulan: Hengkong Chushi,2020-10-03,MOVIE,FINISHED,1.0,98.0,Action|Adventure|Drama,Gold Valley Films,,510,1
118399,Hanyou no Yashahime,2020-10-03,TV,FINISHED,24.0,24.0,Action|Adventure|Fantasy,Sunrise,65.0,35940,568
118376,King's Raid: Ishi wo Tsugumonotachi,2020-10-03,TV,FINISHED,26.0,24.0,Action|Adventure|Fantasy,OLM|Sunrise Beyond,55.0,23652,270
116700,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,2020-10-03,TV_SHORT,FINISHED,24.0,1.0,Comedy|Slice of Life,Team TillDawn,68.0,5735,61
116267,Tonikaku Kawaii,2020-10-03,TV,FINISHED,12.0,24.0,Comedy|Romance|Slice of Life,Seven Arcs,77.0,244562,8491
116173,Senyoku no Sigrdrifa,2020-10-03,TV,FINISHED,12.0,24.0,Action|Fantasy,A-1 Pictures,61.0,18582,164
114263,Rail Romanesque,2020-10-03,TV_SHORT,FINISHED,12.0,4.0,Slice of Life,Saetta,47.0,11528,68
114099,Dragon Quest: Dai no Daibouken (2020),2020-10-03,TV,FINISHED,100.0,24.0,Action|Adventure|Fantasy,Toei Animation,73.0,23838,708
113970,Love Live! Nijigasaki Gakuen School Idol Doukoukai,2020-10-03,TV,FINISHED,13.0,24.0,Music|Slice of Life,Sunrise,73.0,32690,963
113652,Hypnosis Mic -Division Rap Battle- Rhyme Anima,2020-10-03,TV,FINISHED,13.0,24.0,Action|Music|Sci-Fi,A-1 Pictures,64.0,25349,605
113538,Haikyuu!! TO THE TOP 2,2020-10-03,TV,FINISHED,12.0,24.0,Comedy|Drama|Sports,Production I.G,85.0,253623,8385
113415,Jujutsu Kaisen,2020-10-03,TV,FINISHED,24.0,24.0,Action|Drama|Supernatural,MAPPA,84.0,963920,70096
112124,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,2020-10-03,TV,FINISHED,12.0,24.0,Action|Adventure|Comedy|Fantasy|Romance,J.C.STAFF,74.0,198432,3882
119350,Aku no Onna Kanbu: Full Moon Night R,2020-10-02,OVA,FINISHED,2.0,16.0,Hentai,T-REX,65.0,2635,73
119258,BEM: BECOME HUMAN,2020-10-02,MOVIE,FINISHED,1.0,90.0,Action|Horror|Supernatural,Production I.G,64.0,4697,42
116673,BURN THE WITCH,2020-10-02,ONA,FINISHED,3.0,21.0,Action|Fantasy,Studio Colorido|Team Yamahitsuji,70.0,101994,1344
116242,100-man no Inochi no Ue ni Ore wa Tatteiru,2020-10-02,TV,FINISHED,12.0,24.0,Action|Drama|Fantasy,Maho Film,63.0,99687,1358
